28 21 61
28 22 61
28 23 61
28 24 61
28 25 61
28 26 61
28 27 61
30 1 61
30 2 61
30 3 61
30 4 61
30 5 61
30 6 61
30 7 61
30 8 61
30 9 61
30 10 61
30 11 61
30 12 61
30 13 61
30 14 61
30 15 61
30 16 61
30 17 61
30 18 61
30 19 61
30 20 61
30 21 61
30 22 61
30 23 61
30 24 61
30 25 61
30 26 61
30 27 61
30 28 61
30 29 61
32 1 61
32 2 61
32 3 61
32 4 61
32 5 61
32 6 61
32 7 61
32 8 61
32 9 61
32 10 61
32 11 61
32 12 61
32 13 61
32 14 61
32 15 61
32 16 61
32 17 61
32 18 61
32 19 61
32 20 61
32 21 61
32 22 61
32 23 61
32 24 61
32 25 61
32 26 61
32 27 61
32 28 61
32 29 61
32 30 61
32 31 61
34 1 61
34 2 61
34 3 61
34 4 61
34 5 61
34 6 61
34 7 61
34 8 61
34 9 61
34 10 61
34 11 61
34 12 61
34 13 61
34 14 61
34 15 61
34 16 61
34 17 61
34 18 61
34 19 61
34 20 61
34 21 61
34 22 61
34 23 61
34 24 61
34 25 61
34 26 61
34 27 61
34 28 61
34 29 61
34 30 61
34 31 61
34 32 61
34 33 61
36 1 61
36 2 61
36 3 61
36 4 61
36 5 61
36 6 61
36 7 61
36 8 61
36 9 61
36 10 61
36 11 61
36 12 61
36 13 61
36 14 61
36 15 61
36 16 61
36 17 61
36 18 61
36 19 61
36 20 61
36 21 61
36 22 61
36 23 61
36 24 61
36 25 61
36 26 61
36 27 61
36 28 61
36 29 61
36 30 61
36 31 61
36 32 61
36 33 61
36 34 61
36 35 61
38 1 61
38 2 61
38 3 61
38 4 61
38 5 61
38 6 61
38 7 61
38 8 61
38 9 61
38 10 61
38 11 61
38 12 61
38 13 61
38 14 61
38 15 61
38 16 61
38 17 61
38 18 61
38 19 61
38 20 61
38 21 61
38 22 61
38 23 61
38 24 61
38 25 61
38 26 61
38 27 61
38 28 61
38 29 61
38 30 61
38 31 61
38 32 61
38 33 61
38 34 61
38 35 61
38 36 61
38 37 61
40 1 61
40 2 61
40 3 61
40 4 61
40 5 61
40 6 61
40 7 61
40 8 61
40 9 61
40 10 61
40 11 61
40 12 61
40 13 61
40 14 61
40 15 61
40 16 61
40 17 61
40 18 61
40 19 61
40 20 61
40 21 61
40 22 61
40 23 61
40 24 61
40 25 61
40 26 61
40 27 61
40 28 61
40 29 61
40 30 61
40 31 61
40 32 61
40 33 61
40 34 61
40 35 61
40 36 61
40 37 61
40 38 61
40 39 61
42 1 61
42 2 61
42 3 61
42 4 61
42 5 61
42 6 61
42 7 61
42 8 61
42 9 61
42 10 61
42 11 61
42 12 61
42 13 61
42 14 61
42 15 61
42 16 61
42 17 61
42 18 61
42 19 61
42 20 61
42 21 61
42 22 61
42 23 61
42 24 61
42 25 61
42 26 61
42 27 61
42 28 61
42 29 61
42 30 61
42 31 61
42 32 61
42 33 61
42 34 61
42 35 61
42 36 61
42 37 61
42 38 61
42 39 61
42 40 61
42 41 61
44 1 61
44 2 61
44 3 61
44 4 61
44 5 61
44 6 61
44 7 61
44 8 61
44 9 61
44 10 61
44 11 61
44 12 61
44 13 61
44 14 61
44 15 61
44 16 61
44 17 61
44 18 61
44 19 61
44 20 61
44 21 61
44 22 61
44 23 61
44 24 61
44 25 61
44 26 61
44 27 61
44 28 61
44 29 61
44 30 61
44 31 61
44 32 61
44 33 61
44 34 61
44 35 61
44 36 61
44 37 61
44 38 61
44 39 61
44 40 61
44 41 61
44 42 61
44 43 61
46 1 61
46 2 61
46 3 61
46 4 61
46 5 61
46 6 61
46 7 61
46 8 61
46 9 61
46 10 61
46 11 61
46 12 61
46 13 61
46 14 61
46 15 61
46 16 61
46 17 61
46 18 61
46 19 61
46 20 61
46 21 61
46 22 61
46 23 61
46 24 61
46 25 61
46 26 61
46 27 61
46 28 61
46 29 61
46 30 61
46 31 61
46 32 61
46 33 61
46 34 61
46 35 61
46 36 61
46 37 61
46 38 61
46 39 61
46 40 61
46 41 61
46 42 61
46 43 61
46 44 61
46 45 61
48 1 61
48 2 61
48 3 61
48 4 61
48 5 61
48 6 61
48 7 61
48 8 61
48 9 61
48 10 61
48 11 61
48 12 61
48 13 61
48 14 61
48 15 61
48 16 61
48 17 61
48 18 61
48 19 61
48 20 61
48 21 61
48 22 61
48 23 61
48 24 61
48 25 61
48 26 61
48 27 61
48 28 61
48 29 61
48 30 61
48 31 61
48 32 61
48 33 61
48 34 61
48 35 61
48 36 61
48 37 61
48 38 61
48 39 61
48 40 61
48 41 61
48 42 61
48 43 61
48 44 61
48 45 61
48 46 61
48 47 61
50 1 61
50 2 61
50 3 61
50 4 61
50 5 61
50 6 61
50 7 61
50 8 61
50 9 61
50 10 61
50 11 61
50 12 61
50 13 61
50 14 61
50 15 61
50 16 61
50 17 61
50 18 61
50 19 61
50 20 61
50 21 61
50 22 61
50 23 61
50 24 61
50 25 61
50 26 61
50 27 61
50 28 61
50 29 61
50 30 61
50 31 61
50 32 61
50 33 61
50 34 61
50 35 61
50 36 61
50 37 61
50 38 61
50 39 61
50 40 61
50 41 61
50 42 61
50 43 61
50 44 61
50 45 61
50 46 61
50 47 61
50 48 61
50 49 61
52 1 61
52 2 61
52 3 61
52 4 61
52 5 61
52 6 61
52 7 61
52 8 61
52 9 61
52 10 61
52 11 61
52 12 61
52 13 61
52 14 61
52 15 61
52 16 61
52 17 61
52 18 61
52 19 61
52 20 61
52 21 61
52 22 61
52 23 61
52 24 61
52 25 61
52 26 61
52 27 61
52 28 61
52 29 61
52 30 61
52 31 61
52 32 61
52 33 61
52 34 61
52 35 61
52 36 61
52 37 61
52 38 61
52 39 61
52 40 61
52 41 61
52 42 61
52 43 61
52 44 61
52 45 61
52 46 61
52 47 61
52 48 61
52 49 61
52 50 61
52 51 61
54 1 61
54 2 61
54 3 61
54 4 61
54 5 61
54 6 61
54 7 61
54 8 61
54 9 61
54 10 61
54 11 61
54 12 61
54 13 61
54 14 61
54 15 61
54 16 61
54 17 61
54 18 61
54 19 61
54 20 61
54 21 61
54 22 61
54 23 61
54 24 61
54 25 61
54 26 61
54 27 61
54 28 61
54 29 61
54 30 61
54 31 61
54 32 61
54 33 61
54 34 61
54 35 61
54 36 61
54 37 61
54 38 61
54 39 61
54 40 61
54 41 61
54 42 61
54 43 61
54 44 61
54 45 61
54 46 61
54 47 61
54 48 61
54 49 61
54 50 61
54 51 61
54 52 61
54 53 61
56 1 61
56 2 61
56 3 61
56 4 61
56 5 61
56 6 61
56 7 61
56 8 61
56 9 61
56 10 61
56 11 61
56 12 61
56 13 61
56 14 61
56 15 61
56 16 61
56 17 61
56 18 61
56 19 61
56 20 61
56 21 61
56 22 61
56 23 61
56 24 61
56 25 61
56 26 61
56 27 61
56 28 61
56 29 61
56 30 61
56 31 61
56 32 61
56 33 61
56 34 61
56 35 61
56 36 61
56 37 61
56 38 61
56 39 61
56 40 61
56 41 61
56 42 61
56 43 61
56 44 61
56 45 61
56 46 61
56 47 61
56 48 61
56 49 61
56 50 61
56 51 61
56 52 61
56 53 61
56 54 61
56 55 61
58 1 61
58 2 61
58 3 61
58 4 61
58 5 61
58 6 61
58 7 61
58 8 61
58 9 61
58 10 61
58 11 61
58 12 61
58 13 61
58 14 61
58 15 61
58 16 61
58 17 61
58 18 61
58 19 61
58 20 61
58 21 61
58 22 61
58 23 61
58 24 61
58 25 61
58 26 61
58 27 61
58 28 61
58 29 61
58 30 61
58 31 61
58 32 61
58 33 61
58 34 61
58 35 61
58 36 61
58 37 61
58 38 61
58 39 61
58 40 61
58 41 61
58 42 61
58 43 61
58 44 61
58 45 61
58 46 61
58 47 61
58 48 61
58 49 61
58 50 61
58 51 61
58 52 61
58 53 61
58 54 61
58 55 61
58 56 61
58 57 61
60 1 61
60 2 61
60 3 61
60 4 61
60 5 61
60 6 61
60 7 61
60 8 61
60 9 61
60 10 61
60 11 61
60 12 61
60 13 61
60 14 61
60 15 61
60 16 61
60 17 61
60 18 61
60 19 61
60 20 61
60 21 61
60 22 61
60 23 61
60 24 61
60 25 61
60 26 61
60 27 61
60 28 61
60 29 61
60 30 61
60 31 61
60 32 61
60 33 61
60 34 61
60 35 61
60 36 61
60 37 61
60 38 61
60 39 61
60 40 61
60 41 61
60 42 61
60 43 61
60 44 61
60 45 61
60 46 61
60 47 61
60 48 61
60 49 61
60 50 61
60 51 61
60 52 61
60 53 61
60 54 61
60 55 61
60 56 61
60 57 61
60 58 61
60 59 61
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 12 13 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 10 11 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 8 9 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 6 7 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 4 5 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 2 3 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
1 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62
61 62
